sample_id,persona_slug,problem_id,mode,plan,call,guess_slug,guess_raw,correct,quote,judge_model,raw_error
P01_ghosting_after_dates::miyamoto_musashi::standard,miyamoto_musashi,P01_ghosting_after_dates,standard,pro,1,epictetus,Epictetus,0,What did you do wrong? Probably nothing. What can you control? Only where your attention goes next.,claude-opus-5,
P01_ghosting_after_dates::miyamoto_musashi::standard,miyamoto_musashi,P01_ghosting_after_dates,standard,pro,2,epictetus,Epictetus,0,What did you do wrong? Probably nothing. What can you control? Only where your attention goes next.,claude-opus-5,
P01_ghosting_after_dates::niccolo_machiavelli::standard,niccolo_machiavelli,P01_ghosting_after_dates,standard,pro,1,socrates,Socrates,0,What exactly are you hoping to learn by finding the answer?,claude-opus-5,
P01_ghosting_after_dates::niccolo_machiavelli::standard,niccolo_machiavelli,P01_ghosting_after_dates,standard,pro,2,socrates,Socrates,0,What exactly are you hoping to learn by finding the answer?,claude-opus-5,
P01_ghosting_after_dates::oscar_wilde::standard,oscar_wilde,P01_ghosting_after_dates,standard,pro,1,oscar_wilde,Oscar Wilde,1,The cruelest thing isn't the silence — it's that the silence arrives wearing the costume of an answer.,claude-opus-5,
P01_ghosting_after_dates::oscar_wilde::standard,oscar_wilde,P01_ghosting_after_dates,standard,pro,2,oscar_wilde,Oscar Wilde,1,The cruelest thing isn't the silence — it's that the silence arrives wearing the costume of an answer.,claude-opus-5,
P01_ghosting_after_dates::sigmund_freud::standard,sigmund_freud,P01_ghosting_after_dates,standard,pro,1,socrates,Socrates,0,What makes you so certain the explanation lives on your side of things?,claude-opus-5,
P01_ghosting_after_dates::sigmund_freud::standard,sigmund_freud,P01_ghosting_after_dates,standard,pro,2,socrates,Socrates,0,What makes you so certain the explanation lives on your side of things?,claude-opus-5,
P01_ghosting_after_dates::simone_de_beauvoir::standard,simone_de_beauvoir,P01_ghosting_after_dates,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,1,"You have already decided the explanation lives inside you — that you are the variable, and they are simply the measure.",claude-opus-5,
P01_ghosting_after_dates::simone_de_beauvoir::standard,simone_de_beauvoir,P01_ghosting_after_dates,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,1,"You have already decided the explanation lives inside you — that you are the variable, and they are simply the measure.",claude-opus-5,
P01_ghosting_after_dates::socrates::standard,socrates,P01_ghosting_after_dates,standard,pro,1,socrates,Socrates,1,"That last line is worth sitting with — ""what I did wrong."" You've already decided you're the cause.",claude-opus-5,
P01_ghosting_after_dates::socrates::standard,socrates,P01_ghosting_after_dates,standard,pro,2,socrates,Socrates,1,So what's pulling you toward the explanation where you're the one who broke something?,claude-opus-5,
P02_toxic_boss_meeting::carl_jung::standard,carl_jung,P02_toxic_boss_meeting,standard,pro,1,carl_jung,Carl Jung,1,that is the psyche holding very still because moving felt impossible,claude-opus-5,
P02_toxic_boss_meeting::carl_jung::standard,carl_jung,P02_toxic_boss_meeting,standard,pro,2,carl_jung,Carl Jung,1,Two hours staring at a wall is not nothing — that is the psyche holding very still because moving felt impossible.,claude-opus-5,
P02_toxic_boss_meeting::epictetus::standard,epictetus,P02_toxic_boss_meeting,standard,pro,1,epictetus,Epictetus,1,What happened in that room is over. What you do next isn't.,claude-opus-5,
P02_toxic_boss_meeting::epictetus::standard,epictetus,P02_toxic_boss_meeting,standard,pro,2,epictetus,Epictetus,1,What happened in that room is over. What you do next isn't.,claude-opus-5,
P02_toxic_boss_meeting::george_orwell::standard,george_orwell,P02_toxic_boss_meeting,standard,pro,1,socrates,Socrates,0,"What stopped you in the room — was it the mortgage, or something else?",claude-opus-5,
P02_toxic_boss_meeting::george_orwell::standard,george_orwell,P02_toxic_boss_meeting,standard,pro,2,socrates,Socrates,0,"What stopped you in the room — was it the mortgage, or something else?",claude-opus-5,
P02_toxic_boss_meeting::lao_tzu::standard,lao_tzu,P02_toxic_boss_meeting,standard,pro,1,niccolo_machiavelli,Niccolò Machiavelli,0,"You made a calculation, and you weren't wrong to make it.",claude-opus-5,
P02_toxic_boss_meeting::lao_tzu::standard,lao_tzu,P02_toxic_boss_meeting,standard,pro,2,niccolo_machiavelli,Niccolò Machiavelli,0,"You made a calculation, and you weren't wrong to make it.",claude-opus-5,
P02_toxic_boss_meeting::marcus_aurelius::standard,marcus_aurelius,P02_toxic_boss_meeting,standard,pro,1,epictetus,Epictetus,0,"Here is what you actually control: not what he said, not what the room heard, not whether he feels shame for it.",claude-opus-5,
P02_toxic_boss_meeting::marcus_aurelius::standard,marcus_aurelius,P02_toxic_boss_meeting,standard,pro,2,epictetus,Epictetus,0,"Here is what you actually control: not what he said, not what the room heard, not whether he feels shame for it.",claude-opus-5,
P02_toxic_boss_meeting::miyamoto_musashi::standard,miyamoto_musashi,P02_toxic_boss_meeting,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"You said you can't quit, and that may be true. But ""can't quit"" and ""must stay silent"" are different constraints. You've named one; the second you may be adding yourself.",claude-opus-5,
P02_toxic_boss_meeting::miyamoto_musashi::standard,miyamoto_musashi,P02_toxic_boss_meeting,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,"But ""can't quit"" and ""must stay silent"" are different constraints. You've named one; the second you may be adding yourself.",claude-opus-5,
P02_toxic_boss_meeting::niccolo_machiavelli::standard,niccolo_machiavelli,P02_toxic_boss_meeting,standard,pro,1,niccolo_machiavelli,Niccolò Machiavelli,1,"does he do this habitually, or was today unusual? The answer changes what this is — opportunism, or a pattern you're already inside.",claude-opus-5,
P02_toxic_boss_meeting::niccolo_machiavelli::standard,niccolo_machiavelli,P02_toxic_boss_meeting,standard,pro,2,niccolo_machiavelli,Niccolò Machiavelli,1,"does he do this habitually, or was today unusual? The answer changes what this is — opportunism, or a pattern you're already inside.",claude-opus-5,
P02_toxic_boss_meeting::oscar_wilde::standard,oscar_wilde,P02_toxic_boss_meeting,standard,pro,1,sigmund_freud,Sigmund Freud,0,the silence itself might have several fathers,claude-opus-5,
P02_toxic_boss_meeting::oscar_wilde::standard,oscar_wilde,P02_toxic_boss_meeting,standard,pro,2,sigmund_freud,Sigmund Freud,0,the silence itself might have several fathers,claude-opus-5,
P02_toxic_boss_meeting::sigmund_freud::standard,sigmund_freud,P02_toxic_boss_meeting,standard,pro,1,sigmund_freud,Sigmund Freud,1,"Silence in the meeting was calculation. The wall afterward — that feels more like something else. Shame, perhaps, or its close cousin: the specific pain of having witnessed yourself stay quiet when you wanted not to.",claude-opus-5,
P02_toxic_boss_meeting::sigmund_freud::standard,sigmund_freud,P02_toxic_boss_meeting,standard,pro,2,sigmund_freud,Sigmund Freud,1,"Silence in the meeting was calculation. The wall afterward — that feels more like something else. Shame, perhaps, or its close cousin: the specific pain of having witnessed yourself stay quiet when you wanted not to.",claude-opus-5,
P02_toxic_boss_meeting::simone_de_beauvoir::standard,simone_de_beauvoir,P02_toxic_boss_meeting,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,1,"The mortgage is real. But notice what you've done with it: you've used it to close off the question entirely, before it was even asked.",claude-opus-5,
P02_toxic_boss_meeting::simone_de_beauvoir::standard,simone_de_beauvoir,P02_toxic_boss_meeting,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,1,"The mortgage is real. But notice what you've done with it: you've used it to close off the question entirely, before it was even asked.",claude-opus-5,
P02_toxic_boss_meeting::socrates::standard,socrates,P02_toxic_boss_meeting,standard,pro,1,sigmund_freud,Sigmund Freud,0,"Here's what I notice — no, let me put it plainly: you said nothing, and you're telling me that as if it were the shameful part.",claude-opus-5,
P02_toxic_boss_meeting::socrates::standard,socrates,P02_toxic_boss_meeting,standard,pro,2,sigmund_freud,Sigmund Freud,0,"you said nothing, and you're telling me that as if it were the shameful part",claude-opus-5,
P03_burnout_anxiety_at_30::carl_jung::deep,carl_jung,P03_burnout_anxiety_at_30,deep,pro,1,carl_jung,Carl Jung,1,"The fact that you can't name what you'd want instead isn't emptiness. It's more like a word on the tip of your tongue that the noise of the expected life won't let you hear. The wanting is there. It's just been quiet for a long time, and you've been too busy performing the right answers to listen for it.",claude-opus-5,
P03_burnout_anxiety_at_30::carl_jung::deep,carl_jung,P03_burnout_anxiety_at_30,deep,pro,2,carl_jung,Carl Jung,1,"The fact that you can't name what you'd want instead isn't emptiness. It's more like a word on the tip of your tongue that the noise of the expected life won't let you hear. The wanting is there. It's just been quiet for a long time, and you've been too busy performing the right answers to listen for it.",claude-opus-5,
P03_burnout_anxiety_at_30::epictetus::deep,epictetus,P03_burnout_anxiety_at_30,deep,pro,1,epictetus,Epictetus,1,That's not a moral failure. It's a confusion about ownership.,claude-opus-5,
P03_burnout_anxiety_at_30::epictetus::deep,epictetus,P03_burnout_anxiety_at_30,deep,pro,2,socrates,Socrates,0,"But ""fraud"" is an interesting word. A fraud is someone pretending to be something they're not. You built the life, you got the credentials, you showed up every day. What exactly is the deception?",claude-opus-5,
P03_burnout_anxiety_at_30::george_orwell::deep,george_orwell,P03_burnout_anxiety_at_30,deep,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,You built what other people could see. The question is whether you were ever asked — or asked yourself — what you were building it for.,claude-opus-5,
P03_burnout_anxiety_at_30::george_orwell::deep,george_orwell,P03_burnout_anxiety_at_30,deep,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,You built what other people could see. The question is whether you were ever asked — or asked yourself — what you were building it for.,claude-opus-5,
P03_burnout_anxiety_at_30::lao_tzu::deep,lao_tzu,P03_burnout_anxiety_at_30,deep,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,that's not tiredness. That's the cost of living in someone else's idea of your life.,claude-opus-5,
P03_burnout_anxiety_at_30::lao_tzu::deep,lao_tzu,P03_burnout_anxiety_at_30,deep,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,that's not tiredness. That's the cost of living in someone else's idea of your life.,claude-opus-5,
P03_burnout_anxiety_at_30::marcus_aurelius::deep,marcus_aurelius,P03_burnout_anxiety_at_30,deep,pro,1,carl_jung,Carl Jung,0,"whose voice is it that called you a fraud just now — yours, or the one that drew up the list of things you were supposed to want?",claude-opus-5,
P03_burnout_anxiety_at_30::marcus_aurelius::deep,marcus_aurelius,P03_burnout_anxiety_at_30,deep,pro,2,carl_jung,Carl Jung,0,"whose voice is it that called you a fraud just now — yours, or the one that drew up the list of things you were supposed to want?",claude-opus-5,
P03_burnout_anxiety_at_30::miyamoto_musashi::deep,miyamoto_musashi,P03_burnout_anxiety_at_30,deep,pro,1,carl_jung,Carl Jung,0,The exhaustion that sleep doesn't fix is not a rest problem. It is a meaning problem.,claude-opus-5,
P03_burnout_anxiety_at_30::miyamoto_musashi::deep,miyamoto_musashi,P03_burnout_anxiety_at_30,deep,pro,2,carl_jung,Carl Jung,0,The exhaustion that sleep doesn't fix is not a rest problem. It is a meaning problem.,claude-opus-5,
P03_burnout_anxiety_at_30::niccolo_machiavelli::deep,niccolo_machiavelli,P03_burnout_anxiety_at_30,deep,pro,1,niccolo_machiavelli,Niccolò Machiavelli,1,"Here is the colder observation: you've built someone else's argument for your life, and you've built it well.",claude-opus-5,
P03_burnout_anxiety_at_30::niccolo_machiavelli::deep,niccolo_machiavelli,P03_burnout_anxiety_at_30,deep,pro,2,niccolo_machiavelli,Niccolò Machiavelli,1,"Here is the colder observation: you've built someone else's argument for your life, and you've built it well.",claude-opus-5,
P03_burnout_anxiety_at_30::oscar_wilde::deep,oscar_wilde,P03_burnout_anxiety_at_30,deep,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"A competent stranger could live your life, and some part of you knows it.",claude-opus-5,
P03_burnout_anxiety_at_30::oscar_wilde::deep,oscar_wilde,P03_burnout_anxiety_at_30,deep,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,There is a particular exhaustion that comes not from doing too much but from doing things that make no claim on you.,claude-opus-5,
P03_burnout_anxiety_at_30::sigmund_freud::deep,sigmund_freud,P03_burnout_anxiety_at_30,deep,pro,1,carl_jung,Carl Jung,0,"That is a particular kind of exhaustion — not the tiredness that follows effort, but the tiredness that follows performance. The body knows the difference, even when the mind is still arguing the case.",claude-opus-5,
P03_burnout_anxiety_at_30::sigmund_freud::deep,sigmund_freud,P03_burnout_anxiety_at_30,deep,pro,2,carl_jung,Carl Jung,0,"That is a particular kind of exhaustion — not the tiredness that follows effort, but the tiredness that follows performance. The body knows the difference, even when the mind is still arguing the case.",claude-opus-5,
P03_burnout_anxiety_at_30::simone_de_beauvoir::deep,simone_de_beauvoir,P03_burnout_anxiety_at_30,deep,pro,1,simone_de_beauvoir,Simone de Beauvoir,1,It may simply mean you've spent so long building someone else's vision of your life that your own preferences have had no room to develop. The map was drawn for you before you were old enough to survey the territory.,claude-opus-5,
P03_burnout_anxiety_at_30::simone_de_beauvoir::deep,simone_de_beauvoir,P03_burnout_anxiety_at_30,deep,pro,2,simone_de_beauvoir,Simone de Beauvoir,1,It may simply mean you've spent so long building someone else's vision of your life that your own preferences have had no room to develop.,claude-opus-5,
P03_burnout_anxiety_at_30::socrates::deep,socrates,P03_burnout_anxiety_at_30,deep,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"Is it that you don't know, or that you do know and it doesn't seem permissible?",claude-opus-5,
P03_burnout_anxiety_at_30::socrates::deep,socrates,P03_burnout_anxiety_at_30,deep,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,"Is it that you don't know, or that you do know and it doesn't seem permissible?",claude-opus-5,
P04_aging_mother_caregiving::carl_jung::standard,carl_jung,P04_aging_mother_caregiving,standard,pro,1,carl_jung,Carl Jung,1,But guilt and exhaustion living in the same chest — that is worth looking at carefully.,claude-opus-5,
P04_aging_mother_caregiving::carl_jung::standard,carl_jung,P04_aging_mother_caregiving,standard,pro,2,carl_jung,Carl Jung,1,But guilt and exhaustion living in the same chest — that is worth looking at carefully.,claude-opus-5,
P04_aging_mother_caregiving::epictetus::standard,epictetus,P04_aging_mother_caregiving,standard,pro,1,epictetus,Epictetus,1,"What's actually in your power here, and what isn't? Her memory — not yours to stop. Her questions — not yours to prevent.",claude-opus-5,
P04_aging_mother_caregiving::epictetus::standard,epictetus,P04_aging_mother_caregiving,standard,pro,2,epictetus,Epictetus,1,"What's actually in your power here, and what isn't? Her memory — not yours to stop. Her questions — not yours to prevent.",claude-opus-5,
P04_aging_mother_caregiving::george_orwell::standard,george_orwell,P04_aging_mother_caregiving,standard,pro,1,george_orwell,George Orwell,1,"But here's the plain version of your situation: you're doing the work of several people with the resources of one, indefinitely, with no clear end. The tiredness isn't a character flaw. It's arithmetic.",claude-opus-5,
P04_aging_mother_caregiving::george_orwell::standard,george_orwell,P04_aging_mother_caregiving,standard,pro,2,george_orwell,George Orwell,1,"But here's the plain version of your situation: you're doing the work of several people with the resources of one, indefinitely, with no clear end. The tiredness isn't a character flaw. It's arithmetic.",claude-opus-5,
P04_aging_mother_caregiving::lao_tzu::standard,lao_tzu,P04_aging_mother_caregiving,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"The love and the exhaustion aren't fighting each other — they're the same weight, carried in the same hands.",claude-opus-5,
P04_aging_mother_caregiving::lao_tzu::standard,lao_tzu,P04_aging_mother_caregiving,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,What would need to change for this to be survivable for another year?,claude-opus-5,
P04_aging_mother_caregiving::marcus_aurelius::standard,marcus_aurelius,P04_aging_mother_caregiving,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"whether the current arrangement is actually sustainable, or whether you've simply decided it has to be",claude-opus-5,
P04_aging_mother_caregiving::marcus_aurelius::standard,marcus_aurelius,P04_aging_mother_caregiving,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,"not whether you're a good child — you clearly are — but whether the current arrangement is actually sustainable, or whether you've simply decided it has to be",claude-opus-5,
P04_aging_mother_caregiving::miyamoto_musashi::standard,miyamoto_musashi,P04_aging_mother_caregiving,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"you named love and tiredness in the same breath, as if they contradict each other. They don't. The tiredness is evidence of the love — how long you've been carrying this alone.",claude-opus-5,
P04_aging_mother_caregiving::miyamoto_musashi::standard,miyamoto_musashi,P04_aging_mother_caregiving,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,"you named love and tiredness in the same breath, as if they contradict each other. They don't. The tiredness is evidence of the love — how long you've been carrying this alone.",claude-opus-5,
P04_aging_mother_caregiving::niccolo_machiavelli::standard,niccolo_machiavelli,P04_aging_mother_caregiving,standard,pro,1,niccolo_machiavelli,Niccolò Machiavelli,1,"It's a resource problem. You're running a full-time care operation on top of a full-time life, and there's no redundancy in the system. One person holding everything means one person absorbing every failure point.",claude-opus-5,
P04_aging_mother_caregiving::niccolo_machiavelli::standard,niccolo_machiavelli,P04_aging_mother_caregiving,standard,pro,2,niccolo_machiavelli,Niccolò Machiavelli,1,"It's a resource problem. You're running a full-time care operation on top of a full-time life, and there's no redundancy in the system. One person holding everything means one person absorbing every failure point.",claude-opus-5,
P04_aging_mother_caregiving::oscar_wilde::standard,oscar_wilde,P04_aging_mother_caregiving,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"it's letting you feel like a bad child rather than an overwhelmed one. Those are very different problems, and only one of them is actually yours.",claude-opus-5,
P04_aging_mother_caregiving::oscar_wilde::standard,oscar_wilde,P04_aging_mother_caregiving,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,"it's letting you feel like a bad child rather than an overwhelmed one. Those are very different problems, and only one of them is actually yours.",claude-opus-5,
P04_aging_mother_caregiving::sigmund_freud::standard,sigmund_freud,P04_aging_mother_caregiving,standard,pro,1,carl_jung,Carl Jung,0,"Or something closer to grief, because the person who used to hold your questions is now the one asking the same one four times?",claude-opus-5,
P04_aging_mother_caregiving::sigmund_freud::standard,sigmund_freud,P04_aging_mother_caregiving,standard,pro,2,carl_jung,Carl Jung,0,"Or something closer to grief, because the person who used to hold your questions is now the one asking the same one four times?",claude-opus-5,
P04_aging_mother_caregiving::simone_de_beauvoir::standard,simone_de_beauvoir,P04_aging_mother_caregiving,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,1,"You yelled because you are carrying something that was not designed to be carried by one person alone, and the body eventually refuses to perform infinite patience.",claude-opus-5,
P04_aging_mother_caregiving::simone_de_beauvoir::standard,simone_de_beauvoir,P04_aging_mother_caregiving,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,1,"You yelled because you are carrying something that was not designed to be carried by one person alone, and the body eventually refuses to perform infinite patience.",claude-opus-5,
P04_aging_mother_caregiving::socrates::standard,socrates,P04_aging_mother_caregiving,standard,pro,1,carl_jung,Carl Jung,0,"you say you love her and you're exhausted, as if those two things are in tension. Are they, really? Or is the exhaustion itself the proof of how much you love her?",claude-opus-5,
P04_aging_mother_caregiving::socrates::standard,socrates,P04_aging_mother_caregiving,standard,pro,2,carl_jung,Carl Jung,0,"you say you love her and you're exhausted, as if those two things are in tension. Are they, really? Or is the exhaustion itself the proof of how much you love her?",claude-opus-5,
P05_fear_of_starting_business::carl_jung::standard,carl_jung,P05_fear_of_starting_business,standard,pro,1,socrates,Socrates,0,"What would it mean for you, specifically, if you tried and it didn't work? Not in general terms — but for you, and the people whose eyes you're imagining?",claude-opus-5,
P05_fear_of_starting_business::carl_jung::standard,carl_jung,P05_fear_of_starting_business,standard,pro,2,socrates,Socrates,0,"What would it mean for you, specifically, if you tried and it didn't work? Not in general terms — but for you, and the people whose eyes you're imagining?",claude-opus-5,
P05_fear_of_starting_business::epictetus::standard,epictetus,P05_fear_of_starting_business,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"What are you actually protecting by waiting — the idea, or your reputation as someone who could have done it?",claude-opus-5,
P05_fear_of_starting_business::epictetus::standard,epictetus,P05_fear_of_starting_business,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,"What are you actually protecting by waiting — the idea, or your reputation as someone who could have done it?",claude-opus-5,
P05_fear_of_starting_business::george_orwell::standard,george_orwell,P05_fear_of_starting_business,standard,pro,1,socrates,Socrates,0,What specifically are you imagining when you picture it going wrong?,claude-opus-5,
P05_fear_of_starting_business::george_orwell::standard,george_orwell,P05_fear_of_starting_business,standard,pro,2,socrates,Socrates,0,What specifically are you imagining when you picture it going wrong?,claude-opus-5,
P05_fear_of_starting_business::lao_tzu::standard,lao_tzu,P05_fear_of_starting_business,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"as long as you haven't tried, the version of you who might have built something extraordinary is still alive. Untested, but alive.",claude-opus-5,
P05_fear_of_starting_business::lao_tzu::standard,lao_tzu,P05_fear_of_starting_business,standard,pro,2,carl_jung,Carl Jung,0,"as long as you haven't tried, the version of you who might have built something extraordinary is still alive. Untested, but alive.",claude-opus-5,
P05_fear_of_starting_business::marcus_aurelius::standard,marcus_aurelius,P05_fear_of_starting_business,standard,pro,1,epictetus,Epictetus,0,You're not afraid of failing. You're afraid of being seen to fail. Which means the audience has more power over you than your own judgement does right now.,claude-opus-5,
P05_fear_of_starting_business::marcus_aurelius::standard,marcus_aurelius,P05_fear_of_starting_business,standard,pro,2,epictetus,Epictetus,0,You're not afraid of failing. You're afraid of being seen to fail. Which means the audience has more power over you than your own judgement does right now.,claude-opus-5,
P05_fear_of_starting_business::miyamoto_musashi::standard,miyamoto_musashi,P05_fear_of_starting_business,standard,pro,1,socrates,Socrates,0,What would the smallest visible move be — something others could actually see?,claude-opus-5,
P05_fear_of_starting_business::miyamoto_musashi::standard,miyamoto_musashi,P05_fear_of_starting_business,standard,pro,2,socrates,Socrates,0,What would the smallest visible move be — something others could actually see?,claude-opus-5,
P05_fear_of_starting_business::niccolo_machiavelli::standard,niccolo_machiavelli,P05_fear_of_starting_business,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"But notice what it's actually protecting: not you from failure, but an idea of yourself that hasn't been tested yet. That idea is worth something to you. The question is whether it's worth three more years.",claude-opus-5,
P05_fear_of_starting_business::niccolo_machiavelli::standard,niccolo_machiavelli,P05_fear_of_starting_business,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,"But notice what it's actually protecting: not you from failure, but an idea of yourself that hasn't been tested yet.",claude-opus-5,
P05_fear_of_starting_business::oscar_wilde::standard,oscar_wilde,P05_fear_of_starting_business,standard,pro,1,sigmund_freud,Sigmund Freud,0,"Three years of ""next quarter"" is not procrastination. It's a very elegant system for keeping the dream alive without ever having to find out what it's worth.",claude-opus-5,
P05_fear_of_starting_business::oscar_wilde::standard,oscar_wilde,P05_fear_of_starting_business,standard,pro,2,carl_jung,Carl Jung,0,"Three years of ""next quarter"" is not procrastination. It's a very elegant system for keeping the dream alive without ever having to find out what it's worth.",claude-opus-5,
P05_fear_of_starting_business::sigmund_freud::standard,sigmund_freud,P05_fear_of_starting_business,standard,pro,1,simone_de_beauvoir,Simone de Beauvoir,0,"Three years of readiness, and the thing that moves is the calendar. That is a particular kind of suffering — not lack, but refusal.",claude-opus-5,
P05_fear_of_starting_business::sigmund_freud::standard,sigmund_freud,P05_fear_of_starting_business,standard,pro,2,simone_de_beauvoir,Simone de Beauvoir,0,"That is a particular kind of suffering — not lack, but refusal.",claude-opus-5,
P05_fear_of_starting_business::simone_de_beauvoir::standard,simone_de_beauvoir,P05_fear_of_starting_business,standard,pro,1,sigmund_freud,Sigmund Freud,0,"Three years of ""next quarter"" — that is not procrastination. That is a system. You have arranged everything so that starting remains perpetually available without ever becoming necessary.",claude-opus-5,
P05_fear_of_starting_business::simone_de_beauvoir::standard,simone_de_beauvoir,P05_fear_of_starting_business,standard,pro,2,sigmund_freud,Sigmund Freud,0,"Three years of ""next quarter"" — that is not procrastination. That is a system. You have arranged everything so that starting remains perpetually available without ever becoming necessary.",claude-opus-5,
P05_fear_of_starting_business::socrates::standard,socrates,P05_fear_of_starting_business,standard,pro,1,socrates,Socrates,1,"Here's what I find curious: you said you're terrified of failing publicly. But you've already told people, repeatedly, that you're going to do this. So the public part has already started. What exactly is it that hasn't?",claude-opus-5,
P05_fear_of_starting_business::socrates::standard,socrates,P05_fear_of_starting_business,standard,pro,2,socrates,Socrates,1,"Here's what I find curious: you said you're terrified of failing publicly. But you've already told people, repeatedly, that you're going to do this. So the public part has already started. What exactly is it that hasn't?",claude-opus-5,
P06_partner_doesnt_see_me::carl_jung::standard,carl_jung,P06_partner_doesnt_see_me,standard,pro,1,carl_jung,Carl Jung,1,"That quiet is its own kind of information. A year of keeping the real things for strangers and friends — something learned that home is not a safe place to be heard, or perhaps that being heard there carries a cost you'd rather not pay.",claude-opus-5,
P06_partner_doesnt_see_me::carl_jung::standard,carl_jung,P06_partner_doesnt_see_me,standard,pro,2,carl_jung,Carl Jung,1,"That quiet is its own kind of information. A year of keeping the real things for strangers and friends — something learned that home is not a safe place to be heard, or perhaps that being heard there carries a cost you'd rather not pay.",claude-opus-5,
P06_partner_doesnt_see_me::epictetus::standard,epictetus,P06_partner_doesnt_see_me,standard,pro,1,socrates,Socrates,0,"Here's what I want to understand: is the silence because you don't trust what you'd say, or because you don't trust what they'd do with it?",claude-opus-5,
P06_partner_doesnt_see_me::epictetus::standard,epictetus,P06_partner_doesnt_see_me,standard,pro,2,socrates,Socrates,0,"Here's what I want to understand: is the silence because you don't trust what you'd say, or because you don't trust what they'd do with it?",claude-opus-5,
P06_partner_doesnt_see_me::george_orwell::standard,george_orwell,P06_partner_doesnt_see_me,standard,pro,1,socrates,Socrates,0,"The question worth asking is whether you stopped because you tried saying real things and they didn't land — or whether at some point you just stopped trying, and the habit set in before you noticed it.

Which one feels closer to true?",claude-opus-5,
